Asset,Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
ETH,LightGBM,candle,raw,short,-0.030659559329382507,0.5424354243542435,0.02683461117196057,-0.0001641484077127344,-0.00530276928386256,0.5162337662337663,0.05921787709497207,-1.408470703685584e-05
ETH,Logistic Regression,ohlc,raw,short,-0.06484116213919087,0.5525727069351231,0.045089448703906534,-0.0002346926232619744,-0.019317424360986383,0.5156833457804332,0.25716945996275603,-9.765462648281887e-05
ETH,XGBoost,candle,raw,short,-0.029297719749231385,0.5268199233716475,0.050200803212851405,-0.00015642097636994518,-0.039822016003745964,0.515527950310559,0.09273743016759776,-0.0002462050395706521
ETH,XGBoost,ohlc,extended,short,-0.029433698962946425,0.5606936416184971,0.05312157721796276,-0.0001837106536249837,-0.06583366398649429,0.5080071174377224,0.10633147113594041,-0.0005351725150835391
ETH,GRU,candle,raw,short,-0.04138936189210752,0.5224719101123596,0.017014270032930844,-0.00032128273035073106,0.005835561701278127,0.5053763440860215,0.140403286034354,4.2804591626189905e-05
ETH,GRU,ohlc,raw,short,-0.02491028933694633,0.5050062578222778,0.14763995609220637,-0.0001223286885793566,-0.006901514304574261,0.4942581534221406,0.20089619118745333,-2.6726215219832195e-05
ETH,Logistic Regression,candle,raw,short,-0.023746159414639312,0.5050535987748851,0.30102227090178896,-0.00013432378471833672,-0.014630014329679992,0.4919344754282856,0.7325884543761638,-0.00014019655594125772
ETH,SMA,rule,rule,short,-0.02386344445172202,0.5428571428571428,0.02785923753665689,-0.00021923974328133192,-0.05966430526753298,0.47540983606557374,0.021702525724976614,-0.0007745696915294434
SOL,Logistic Regression,ohlc,extended,short,-0.09892811025249014,0.5802469135802469,0.010199652777777778,-0.0014709211284286545,0.0344056067812728,0.5673469387755102,0.05908607863974495,0.0002884932320708038
SOL,Logistic Regression,candle,extended,short,-0.08807983181285857,0.5527950310559007,0.019314236111111112,-0.0013632234366877606,-0.014100197632585588,0.5516877637130801,0.11115834218916047,-9.410335010941694e-05
SOL,LightGBM,ohlc,extended,short,-0.008926560628843058,0.5213849287169042,0.05555555555555555,-2.820894409004243e-05,0.005369594165003838,0.531628532974428,0.16790648246546228,9.421097088645127e-05
