close,fwd_ret_open_1h,RSI,position,raw_return,position_change,transaction_cost,gross_return,net_return,gross_equity_curve,net_equity_curve
62110.72,0.0021780462660947,37.14828100488509,0.0,0.0021780462660947,0.0,0.0,0.0,0.0,1.0,1.0
62245.53,0.002474536913944,47.280360962598806,0.0,0.002474536913944,0.0,0.0,0.0,0.0,1.0,1.0
62400.02,0.0007008010574356,52.17088872992743,0.0,0.0007008010574356,0.0,0.0,0.0,0.0,1.0,1.0
62443.74,-0.0043037133420077,48.55074771017043,0.0,-0.0043037133420077,0.0,0.0,-0.0,-0.0,1.0,1.0
62175.01,-0.0002333735048857,44.25583380044109,0.0,-0.0002333735048857,0.0,0.0,-0.0,-0.0,1.0,1.0
62160.49,-0.000104568013449,41.814054444674,0.0,-0.000104568013449,0.0,0.0,-0.0,-0.0,1.0,1.0
62154.0,0.0041920069504779,43.51735789416286,0.0,0.0041920069504779,0.0,0.0,0.0,0.0,1.0,1.0
62414.55,-0.0024120978201397,46.37345579199252,0.0,-0.0024120978201397,0.0,0.0,-0.0,-0.0,1.0,1.0
62264.01,0.002089008094565,46.69978948684792,0.0,0.002089008094565,0.0,0.0,0.0,0.0,1.0,1.0
62394.07,-0.0007418974271112,48.54369667480539,0.0,-0.0007418974271112,0.0,0.0,-0.0,-0.0,1.0,1.0
62347.78,0.0028278472786038,50.36400740851324,0.0,0.0028278472786038,0.0,0.0,0.0,0.0,1.0,1.0
62524.09,-0.0015048599667742,51.46808330793219,0.0,-0.0015048599667742,0.0,0.0,-0.0,-0.0,1.0,1.0
62430.0,-0.0024541086016338,48.61274752986871,0.0,-0.0024541086016338,0.0,0.0,-0.0,-0.0,1.0,1.0
62276.78,-0.0020359109710054,46.96694342787791,0.0,-0.0020359109710054,0.0,0.0,-0.0,-0.0,1.0,1.0
62149.99,0.0018345937248591,44.11655189875901,0.0,0.0018345937248591,0.0,0.0,0.0,0.0,1.0,1.0
62264.02,-0.0018313947605695,47.77715463667475,0.0,-0.0018313947605695,0.0,0.0,-0.0,-0.0,1.0,1.0
62150.0,0.0008045053587297,37.270324601186346,0.0,0.0008045053587297,0.0,0.0,0.0,0.0,1.0,1.0
62200.0,-0.0035368172888773,41.16186328717492,0.0,-0.0035368172888773,0.0,0.0,-0.0,-0.0,1.0,1.0
61980.0,-0.0028880283962569,44.866380215537994,0.0,-0.0028880283962569,0.0,0.0,-0.0,-0.0,1.0,1.0
61800.99,0.0011648678823967,36.727247622499185,0.0,0.0011648678823967,0.0,0.0,0.0,0.0,1.0,1.0
61872.99,0.0071599901669532,40.67363913365685,0.0,0.0071599901669532,0.0,0.0,0.0,0.0,1.0,1.0
