Close,RSI,signal,position,returns,strategy_returns
2594.5,62.439427963597836,0,0.0,0.002399267470028388,0.0
2607.41,59.31899641577064,0,0.0,0.004975910580073073,0.0
2596.39,59.15996425379804,0,0.0,-0.004226416252142928,-0.0
2619.5,64.65583913379751,0,0.0,0.008900819984671182,0.0
2622.08,66.24742491597084,0,0.0,0.0009849207864096599,0.0
2617.23,79.38157723788498,0,0.0,-0.0018496765926286907,-0.0
2614.5,70.66708721021928,0,0.0,-0.0010430875391157501,-0.0
2619.01,69.8590179873604,0,0.0,0.0017249952189712925,0.0
2611.21,53.356890459364095,0,0.0,-0.002978224596317025,-0.0
2607.13,60.81353201772067,0,0.0,-0.001562494016184024,-0.0
2609.06,31.67134831460666,0,0.0,0.0007402776232867669,0.0
2620.32,47.631862217438446,0,0.0,0.004315730569630416,0.0
2615.87,48.15016322089214,0,0.0,-0.0016982658606583545,-0.0
2630.4,66.37149917627659,0,0.0,0.0055545573747932675,0.0
2628.06,59.754257383056235,0,0.0,-0.0008895985401460305,-0.0
2606.36,45.97777409188931,0,0.0,-0.008257041315647196,-0.0
2607.59,50.40041782729807,0,0.0,0.00047192252797012557,0.0
2607.67,48.749775139413686,0,0.0,3.0679669733357784e-05,0.0
2618.71,48.54614412136525,0,0.0,0.004233664535773229,0.0
2621.0,54.820522458184655,0,0.0,0.0008744763643167008,0.0
2617.38,34.609929078014105,0,0.0,-0.0013811522319724379,-0.0
2614.93,34.520160339542386,0,0.0,-0.0009360505543712927,-0.0
2618.11,74.59187944746722,0,0.0,0.0012160937386469506,0.0
2613.79,61.489992587101014,0,0.0,-0.0016500452616582395,-0.0
2621.91,70.33123929183267,0,0.0,0.0031065999946437994,0.0
2611.1,39.06294912331125,0,0.0,-0.004122948537516491,-0.0
2617.22,45.1061626100464,0,0.0,0.002343839761020261,0.0
2642.56,70.86509777925056,0,0.0,0.009682029023162064,0.0
2624.5,56.30019749835427,0,0.0,-0.0068342819084523665,-0.0
2640.8,62.73717300999215,0,0.0,0.00621070680129554,0.0
2627.86,57.20135121302086,0,0.0,-0.004900030293850333,-0.0
2626.67,52.622300572939736,0,0.0,-0.0004528399534221572,-0.0
2625.12,58.60122699386498,0,0.0,-0.0005901007739838038,-0.0
2628.5,57.16099542915191,0,0.0,0.00128756018772469,0.0
2626.8,35.70391872278695,0,0.0,-0.0006467567053451972,-0.0
2616.85,41.86343331206129,0,0.0,-0.0037878787878788955,-0.0
2614.31,10.16541353383478,1,0.0,-0.0009706326308347446,-0.0
2598.01,9.232450150232438,1,1.0,-0.0062349147576223896,-0.0062349147576223896
2614.53,38.3134385829805,0,1.0,0.006358713014961381,0.006358713014961381
2600.27,30.781129156999327,0,0.0,-0.0054541351600480015,-0.0
2607.71,34.87119778780384,0,0.0,0.0028612413326307706,0.0
2630.82,52.230359520639134,0,0.0,0.008862181761008836,0.0
2612.67,47.874288039056225,0,0.0,-0.006898989668620459,-0.0
2605.99,45.939878977161754,0,0.0,-0.0025567714254002283,-0.0
2587.12,44.81576692373595,0,0.0,-0.007241010134344306,-0.0
2595.59,40.23510002062287,0,0.0,0.0032739107579085047,0.0
2597.99,48.66071428571418,0,0.0,0.0009246452636970659,0.0
2603.82,47.6709376122621,0,0.0,0.0022440425097864924,0.0
2612.68,36.904418134565205,0,0.0,0.0034026929664876526,0.0
2605.8,44.07656492498714,0,0.0,-0.0026333113890716353,-0.0
2597.25,42.69963247577696,0,0.0,-0.003281142067695253,-0.0
2643.87,82.38785526766362,0,0.0,0.017949754548079566,0.0
2633.8,71.41576056495931,0,0.0,-0.0038088105693546703,-0.0
2609.99,55.423973964924976,0,0.0,-0.00904017009643876,-0.0
2615.69,55.37152683500766,0,0.0,0.0021839164134729305,0.0
2627.49,56.528255311645935,0,0.0,0.004511237952509628,0.0
2627.29,60.065573770491696,0,0.0,-7.611827257181236e-05,-0.0
2644.5,70.47049649077205,0,0.0,0.006550475965728886,0.0
2638.29,46.28000000000005,0,0.0,-0.0023482699943279117,-0.0
2624.75,44.233465018478306,0,0.0,-0.005132112087753771,-0.0
2627.55,65.2801949182043,0,0.0,0.0010667682636442688,0.0
2621.98,55.4857840572126,0,0.0,-0.0021198454834352454,-0.0
2616.61,39.31237721021646,0,0.0,-0.002048070542109315,-0.0
2627.76,50.37995149555396,0,0.0,0.0042612387784193295,0.0
2641.79,47.690472132265185,0,0.0,0.005339148171826791,0.0
2653.15,61.64211845816365,0,0.0,0.004300114694960611,0.0
2651.49,75.74123989218282,0,0.0,-0.0006256713717657236,-0.0
2647.0,68.13350736528042,0,0.0,-0.0016933874915612268,-0.0
2663.5,82.1561338289963,0,0.0,0.006233471854930173,0.0
2651.31,74.30652843933859,0,0.0,-0.0045766848132157145,-0.0
2643.52,61.58482799176696,0,0.0,-0.0029381701875675903,-0.0
2642.5,50.64533721141613,0,0.0,-0.00038584917080253245,-0.0
2636.46,33.20587643389008,0,0.0,-0.0022857142857142243,-0.0
2642.17,41.32861927800545,0,0.0,0.0021657829058661093,0.0
2639.7,42.94276875483357,0,0.0,-0.0009348376523843349,-0.0
2635.89,14.629771970279293,1,0.0,-0.0014433458347539174,-0.0
2647.11,44.482396216500554,0,1.0,0.004256626793986085,0.004256626793986085
2646.41,54.665805618340016,0,0.0,-0.00026443933195074987,-0.0
2640.74,47.52947782144838,0,0.0,-0.002142525156721753,-0.0
2647.21,64.90984743411883,0,0.0,0.002450070813484251,0.0
2644.26,53.139080805046696,0,0.0,-0.0011143808009186351,-0.0
2641.05,51.98354393182536,0,0.0,-0.0012139502166957916,-0.0
2645.69,64.05622489959842,0,0.0,0.0017568769996780809,0.0
2646.03,47.74812343619703,0,0.0,0.0001285108988582362,0.0
2639.6,38.53921238640217,0,0.0,-0.00243005559271825,-0.0
2631.48,35.60323383084628,0,0.0,-0.0030762236702530643,-0.0
2640.23,39.866434378629485,0,0.0,0.003325125024700837,0.0
2635.98,38.41634023503058,0,0.0,-0.0016097082451149713,-0.0
2650.09,59.69125214408222,0,0.0,0.005352847897176716,0.0
