Close,SMA_short,SMA_long,signal,position,returns,strategy_returns
60198.77,59767.780000000006,61852.31615,0,0.0,0.006671256423304239,0.0
60148.01,59875.18000000001,61847.667299999994,0,0.0,-0.000843206597078261,-0.0
60326.39,60040.056000000004,61839.9292,0,0.0,0.002965684151478909,0.0
60194.01,60133.402,61831.899249999995,0,0.0,-0.0021943961838259973,-0.0
60578.55,60289.14599999999,61826.65194999999,0,0.0,0.006388343291965359,0.0
60553.31,60360.054000000004,61825.608049999995,0,0.0,-0.00041664912745531524,-0.0
60614.0,60453.252,61827.727999999996,0,0.0,0.0010022573497634468,0.0
60699.99,60527.971999999994,61826.60795,0,0.0,0.0014186491569603277,0.0
60600.0,60609.17,61825.448,0,0.0,-0.0016472819847251907,-0.0
60800.0,60653.46,61825.1893,0,0.0,0.0033003300330032292,0.0
60674.69,60677.736,61825.31635,0,0.0,-0.002061019736842029,-0.0
60669.39,60688.814,61823.72325,0,0.0,-8.73510849417336e-05,-0.0
61086.0,60766.016,61824.03325,0,0.0,0.006866889546771393,0.0
61160.0,60878.016,61823.907400000004,0,0.0,0.001211406869004339,0.0
61174.87,60952.990000000005,61822.4618,0,0.0,0.00024313276651399818,0.0
61379.0,61093.852,61822.7268,0,0.0,0.0033368276875782588,0.0
61676.0,61295.174,61825.22675,0,0.0,0.004838788510728387,0.0
61753.65,61428.704000000005,61827.32495,0,0.0,0.0012589986380440177,0.0
62259.05,61648.514,61833.99020000001,0,0.0,0.008184131626227886,0.0
62272.0,61867.94,61843.580200000004,1,0.0,0.00020800188888192572,0.0
62918.0,62175.740000000005,61854.567800000004,1,1.0,0.010373843782117254,0.010373843782117254
62922.08,62424.956000000006,61864.0483,1,1.0,6.484630789294066e-05,6.484630789294066e-05
63086.01,62691.428,61875.65465,1,1.0,0.002605285775676869,0.002605285775676869
62993.68,62838.35400000001,61888.2733,1,1.0,-0.0014635574511686622,-0.0014635574511686622
62848.48,62953.65,61900.60545,1,1.0,-0.002304993135819333,-0.002304993135819333
62450.27,62860.10400000001,61911.99675,1,1.0,-0.006336032311362261,-0.006336032311362261
62540.0,62783.688,61921.48925,1,1.0,0.0014368232515247215,0.0014368232515247215
62840.0,62734.486,61934.84925,1,1.0,0.004796929964822505,0.004796929964822505
62733.67,62682.48400000001,61945.357599999996,1,1.0,-0.0016920751113940202,-0.0016920751113940202
62554.97,62623.78200000001,61954.520899999996,1,1.0,-0.002848550068886402,-0.002848550068886402
62568.0,62647.328,61962.1809,1,1.0,0.00020829679879952323,0.00020829679879952323
62583.58,62656.043999999994,61971.22885,1,1.0,0.0002490090781230858,0.0002490090781230858
62778.01,62643.64599999999,61981.08325,1,1.0,0.003106725438206004,0.003106725438206004
62679.91,62632.89400000001,61990.00645000001,1,1.0,-0.0015626490868378973,-0.0015626490868378973
62767.57,62675.414000000004,62000.08075,1,1.0,0.0013985342352915708,0.0013985342352915708
62725.58,62706.93000000001,62011.1886,1,1.0,-0.0006689760333241646,-0.0006689760333241646
62843.32,62758.878000000004,62019.3152,1,1.0,0.0018770651463086985,0.0018770651463086985
63043.73,62812.022,62029.353149999995,1,1.0,0.0031890422084639436,0.0031890422084639436
62936.91,62863.422,62039.277749999994,1,1.0,-0.0016943794410642088,-0.0016943794410642088
63056.26,62921.159999999996,62049.551849999996,1,1.0,0.0018963434970036275,0.0018963434970036275
63072.12,62990.46799999999,62058.79075,1,1.0,0.00025152141912632153,0.00025152141912632153
63234.99,63068.802,62069.365750000004,1,1.0,0.002582281997180358,0.002582281997180358
63157.49,63091.554000000004,62077.935,1,1.0,-0.0012255872895686748,-0.0012255872895686748
63064.06,63116.984,62086.00665,1,1.0,-0.0014793178132950224,-0.0014793178132950224
63103.47,63126.426,62094.826850000005,1,1.0,0.0006249201209056476,0.0006249201209056476
62936.01,63099.204000000005,62103.08685000001,1,1.0,-0.002653736791336514,-0.002653736791336514
63000.01,63052.208000000006,62110.8377,1,1.0,0.0010169059017246518,0.0010169059017246518
63043.29,63029.368,62116.39295000001,1,1.0,0.0006869840179390962,0.0006869840179390962
63221.16,63060.788,62124.59864999999,1,1.0,0.0028213946321646866,0.0028213946321646866
63296.63,63099.42,62134.88185,1,1.0,0.001193745891407083,0.001193745891407083
63206.22,63153.462,62141.547750000005,1,1.0,-0.0014283540845696496,-0.0014283540845696496
63190.23,63191.50600000001,62146.2789,1,1.0,-0.0002529814312578482,-0.0002529814312578482
62879.26,63158.7,62150.7586,1,1.0,-0.004921172149555453,-0.004921172149555453
62867.2,63087.907999999996,62153.3696,1,1.0,-0.00019179615027287156,-0.00019179615027287156
62712.31,62971.043999999994,62155.09115,1,1.0,-0.0024637648885269536,-0.0024637648885269536
62814.0,62892.6,62157.12270000001,1,1.0,0.0016215317216030645,0.0016215317216030645
62853.92,62825.338,62160.02005,1,1.0,0.0006355271117903794,0.0006355271117903794
62867.29,62822.943999999996,62163.2908,1,1.0,0.0002127154519560026,0.0002127154519560026
