close,fwd_ret_open_1h,SMA_s,SMA_l,position,raw_return,position_change,transaction_cost,gross_return,net_return,gross_equity_curve,net_equity_curve
2420.99,0.0004254475460352,2413.215333333333,,1.0,0.0004254475460352,0.0,0.0,0.0004254475460352,0.0004254475460352,0.9763098702827353,0.9759642455146261
2422.01,-0.0008092452136861,2413.9623333333334,,1.0,-0.0008092452136861,0.0,0.0,-0.0008092452136861,-0.0008092452136861,0.9755197961931346,0.9751744511202146
2420.04,0.0027230842337966,2414.445,,1.0,0.0027230842337966,0.0,0.0,0.0027230842337966,0.0027230842337966,0.9781762187699046,0.9778299332932614
2426.63,0.001145616984802,2414.7346666666667,2397.6346,1.0,0.001145616984802,0.0,0.0,0.001145616984802,0.001145616984802,0.9792968340602568,0.9789501518730901
2429.42,0.0006791744531617,2414.9060000000004,2397.1209,1.0,0.0006791744531617,0.0,0.0,0.0006791744531617,0.0006791744531617,0.9799619474520127,0.9796150298071612
2431.06,0.0089754717058743,2415.438,2396.9048000000003,1.0,0.0089754717058743,0.0,0.0,0.0089754717058743,0.0089754717058743,0.9887575681842017,0.9884075367898446
2452.9,-0.0025561684380465,2416.546,2396.9239,1.0,-0.0025561684380465,0.0,0.0,-0.0025561684380465,-0.0025561684380465,0.9862301372955296,0.9858810006403751
2446.62,-0.00393604237683,2417.2623333333336,2396.8379,1.0,-0.00393604237683,0.0,0.0,-0.00393604237683,-0.00393604237683,0.9823482936818275,0.9820005312433431
2436.99,0.0020147805284389,2417.8546666666666,2396.8545,1.0,0.0020147805284389,0.0,0.0,0.0020147805284389,0.0020147805284389,0.9843275098960829,0.9839790467926088
2441.89,0.0018141611040582,2418.678,2396.7702,1.0,0.0018141611040582,0.0,0.0,0.0018141611040582,0.0018141611040582,0.9861132385781909,0.9857641433065083
2446.33,-0.0020152636806971,2419.4623333333334,2396.8896000000004,1.0,-0.0020152636806971,0.0,0.0,-0.0020152636806971,-0.0020152636806971,0.9841259603834296,0.9837775686307692
2441.39,-0.0010772507577619,2420.5116666666663,2396.6995,1.0,-0.0010772507577619,0.0,0.0,-0.0010772507577619,-0.0010772507577619,0.9830658099468734,0.9827177934994925
2438.78,-0.0085862955506259,2421.322333333333,2396.5589,1.0,-0.0085862955506259,0.0,0.0,-0.0085862955506259,-0.0085862955506259,0.9746249163569541,0.9742798880816469
2417.83,0.0058192676904498,2421.416333333333,2396.2701,1.0,0.0058192676904498,0.0,0.0,0.0058192676904498,0.0058192676904498,0.9802965196430176,0.9799494835558155
2431.91,0.0033389530819523,2422.3193333333334,2396.691,1.0,0.0033389530819523,0.0,0.0,0.0033389530819523,0.0033389530819523,0.9835696837285067,0.9832214889040918
2440.03,0.019983442758666,2423.3153333333335,2397.3736,1.0,0.019983442758666,0.0,0.0,0.019983442758666,0.019983442758666,1.0032247922024546,1.0028696392466971
2488.76,0.003234516510097,2426.188333333333,2398.4002,1.0,0.003234516510097,0.0,0.0,0.003234516510097,0.003234516510097,1.0064697393561721,1.0061134376523158
2496.83,0.0031680170456138,2429.5313333333334,2399.5791,1.0,0.0031680170456138,0.0,0.0,0.0031680170456138,0.0031680170456138,1.0096582526463471,1.0093008221726194
2504.75,-0.0037528845309292,2433.278,2400.8054,1.0,-0.0037528845309292,0.0,0.0,-0.0037528845309292,-0.0037528845309292,1.0058691218084657,1.0055130327300337
2495.34,-0.0030576995519648,2436.343333333333,2402.1178,1.0,-0.0030576995519648,0.0,0.0,-0.0030576995519648,-0.0030576995519648,1.0027934762453767,1.0024384759803604
2487.71,-0.0011295528819676,2438.667,2403.2733,1.0,-0.0011295528819676,0.0,0.0,-0.0011295528819676,-0.0011295528819676,1.0016607679842655,1.0013061687108216
2484.89,0.0022214173608596,2441.0080000000003,2404.2769,1.0,0.0022214173608596,0.0,0.0,0.0022214173608596,0.0022214173608596,1.0038858746039578,1.0035304876175317
2490.42,-0.0039672023192875,2443.6730000000002,2405.2631,1.0,-0.0039672023192875,0.0,0.0,-0.0039672023192875,-0.0039672023192875,0.9999032562339291,0.9995492791395797
2480.53,0.0008304643343788,2445.6679999999997,2406.0751999999998,1.0,0.0008304643343788,0.0,0.0,0.0008304643343788,0.0008304643343788,1.0007336402260607,1.0003793691663592
