Bundle,Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return,Scope,Strategy_Mode,Cost_Regime,Feature Type,Model
table10_feasible,candle,0.0318110841530957,0.5267605917771642,0.0689791690725267,0.0002962099144358,-0.0066627296629288,0.5043108791645047,0.1509527152807993,-7.335960149375511e-05,sol,short_only,with_cost,,
table10_feasible,ohlc,0.0348835105196568,0.5418844675028118,0.0282283899086485,0.0003433561510635,-0.0503099494429363,0.4911974396087611,0.0598160080943916,-0.00069856843809,sol,short_only,with_cost,,
table10_feasible,candle,0.0560444325858014,0.5267605917771642,0.0689791690725267,0.0005402490620236,0.0170425041135481,0.5043108791645047,0.1509527152807993,0.0001586470025685,sol,short_only,no_cost,,
table10_feasible,ohlc,0.0616701697567135,0.5418844675028118,0.0282283899086485,0.0006071749127746,-0.0214320653136282,0.4911974396087611,0.0598160080943916,-0.0004257966906161,sol,short_only,no_cost,,
table10_feasible,candle,0.0463298640911255,0.6592936948830175,0.0713974114676707,0.0005290326281085,0.015822519944064,0.5523939512694864,0.126409734917705,0.0002123923913125,sol,long_short,with_cost,,
table10_feasible,ohlc,0.0572613044762669,0.6486298981524617,0.0569656511171803,0.0007477031605354,-0.0068133262127763,0.5150222187523786,0.0979351822142067,-4.323928200872026e-05,sol,long_short,with_cost,,
table10_feasible,candle,0.0688168585567272,0.6592936948830175,0.0713974114676707,0.0007719749189231,0.037151435686888,0.5523939512694864,0.126409734917705,0.0004319346078676,sol,long_short,no_cost,,
table10_feasible,ohlc,0.0775969063041931,0.6486298981524617,0.0569656511171803,0.0009955968280797,0.0158901924051126,0.5150222187523786,0.0979351822142067,0.0002003777853207,sol,long_short,no_cost,,
table11_feasible,,0.0444011424274793,0.6007406413288531,0.0572746021699475,0.0005925777308211,0.0672915281460736,0.5736559913026649,0.0626774672661577,0.0009403529648175,all_assets,long_only,with_cost,extended,
table11_feasible,,0.0084893855773354,0.5416638112413663,0.1016835608901273,0.0001125745311298,0.0051100920595676,0.530911114263492,0.1042472298741803,2.8591099680093665e-05,all_assets,long_only,with_cost,raw,
table11_feasible,,0.0753644364950372,0.6007406413288531,0.0572746021699475,0.0008592322530483,0.0967499609177571,0.5736559913026649,0.0626774672661577,0.0012113146706263,all_assets,long_only,no_cost,extended,
table11_feasible,,0.0361712105520067,0.5416638112413663,0.1016835608901273,0.0003603909456905,0.0355947539283021,0.530911114263492,0.1042472298741803,0.0002926566676047,all_assets,long_only,no_cost,raw,
table11_feasible,,0.0067561737540992,0.5802916985273133,0.044440783734531,-4.142583898798457e-05,-0.0261835259881772,0.5322088825773635,0.1126448208341474,-0.0002199243296324,all_assets,short_only,with_cost,extended,
table11_feasible,,0.007588938722974,0.5339878302230249,0.0819992517169052,-6.155964497343089e-05,-0.0343262894494229,0.4885432624588674,0.2905822996352304,-0.0003443156615269,all_assets,short_only,with_cost,raw,
table11_feasible,,0.0421059688357101,0.5802916985273133,0.044440783734531,0.0002328528770893,0.0101541275434372,0.5322088825773635,0.1126448208341474,3.0228951543844247e-05,all_assets,short_only,no_cost,extended,
table11_feasible,,0.0402901398470511,0.5339878302230249,0.0819992517169052,0.0001859309056139,-0.0091440058498395,0.4885432624588674,0.2905822996352304,-0.0001547093541241,all_assets,short_only,no_cost,raw,
table11_feasible,,0.0249059058062706,0.6720739107772568,0.0467070604372072,0.0002020167252241,-0.005714714518828,0.5413056875994452,0.0798859598453887,-4.2915744706095074e-05,all_assets,long_short,with_cost,extended,
table11_feasible,,0.0070474716775723,0.6440854757986701,0.0863391953014646,2.716197704640706e-05,-0.0152657998957366,0.5015731980085786,0.1882348588519093,-0.0001079743300185,all_assets,long_short,with_cost,raw,
table11_feasible,,0.0578081371428332,0.6720739107772568,0.0467070604372072,0.0004701655202501,0.026748341519161,0.5413056875994452,0.0798859598453887,0.0002112249497359,all_assets,long_short,no_cost,extended,
table11_feasible,,0.036463059224698,0.6440854757986701,0.0863391953014646,0.0002661637189272,0.0100132569302176,0.5015731980085786,0.1882348588519093,9.110819959635656e-05,all_assets,long_short,no_cost,raw,
table11_feasible,,0.0540306104499606,0.6122124013418374,0.0561507684281099,0.0003283532892701,0.0966525130160134,0.5613180278863598,0.0568003109292278,0.0009541684575856,btc,long_only,with_cost,extended,
table11_feasible,,0.0160291718278812,0.5454998825407021,0.1008633111406973,0.0002037737409273,0.0253785739763356,0.5951180570970316,0.0851968841851841,0.0001447085621703,btc,long_only,with_cost,raw,
table11_feasible,,0.1062268857190445,0.6122124013418374,0.0561507684281099,0.0006074350786448,0.1477003823424503,0.5613180278863598,0.0568003109292278,0.0012439178677036,btc,long_only,no_cost,extended,
table11_feasible,,0.0537880876505843,0.5454998825407021,0.1008633111406973,0.000445602026159,0.0692725038710509,0.5951180570970316,0.0851968841851841,0.0004095275654754,btc,long_only,no_cost,raw,
