Asset,Model,Model Family,Feature Set,Strategy Mode,Cost Regime,Validation Precision,Validation Recall,Validation Sharpe,Test Sharpe,Test Precision,Test Recall,Test Avg Return,Threshold Feasible
BTC,GRU,ML,ohlc_extended,long_short,no_cost,0.7928176795580111,0.02862383751790678,0.030840741680530484,0.10221812285773457,0.563953488372093,0.01748062714002523,0.0006854152668512124,True
BTC,GRU,ML,ohlc_raw,long_short,no_cost,0.5255474452554745,0.025838865960882827,0.03032223800819313,0.027132807896506506,0.5172340723185043,0.3149397794974278,0.00014007789744030063,True
BTC,GRU,ML,candle_extended,long_short,with_cost,0.6145124716553289,0.02431365512291405,0.0597381697657613,0.0015302923161857778,0.5325494986511936,0.01990547544987844,1.0988823874334867e-05,True
BTC,GRU,ML,candle_raw,long_short,with_cost,0.7520976353928299,0.0618423341291305,-0.012952103473250312,-0.000922871772546777,0.5817263544536272,0.40277112122415976,-3.828109259171949e-06,True
BTC,GRU,ML,ohlc_extended,long_short,with_cost,0.7928176795580111,0.02862383751790678,-0.002059882819653621,0.07530300287501662,0.563953488372093,0.01748062714002523,0.0005053280575488869,True
BTC,GRU,ML,ohlc_raw,long_short,with_cost,0.5255474452554745,0.025838865960882827,-0.005361528675783587,0.016871011212707916,0.5172340723185043,0.3149397794974278,8.707596550390591e-05,True
BTC,GRU,ML,candle_extended,short_only,no_cost,0.5003257328990228,0.5739910313901345,-0.007307246763132028,-0.0099987192452087,0.49379389974020976,0.9539033457249071,-4.812774897533395e-05,True
BTC,GRU,ML,candle_raw,short_only,no_cost,0.5041952707856598,0.1235052316890882,0.0059801992667580005,0.0009213114661620787,0.4967860422405877,0.8044609665427509,3.7906930455598202e-06,True
BTC,GRU,ML,ohlc_extended,short_only,no_cost,0.6278481012658228,0.04633781763826607,0.03025182193943292,-0.24705739954082234,0.6,0.0011152416356877324,-0.00162763191653121,True
BTC,GRU,ML,ohlc_raw,short_only,no_cost,,,,,,0.0,,False
BTC,GRU,ML,candle_extended,short_only,with_cost,0.5003257328990228,0.5739910313901345,-0.01591614392365673,-0.012195977481561588,0.49379389974020976,0.9539033457249071,-5.870217406914707e-05,True
BTC,GRU,ML,candle_raw,short_only,with_cost,0.5041952707856598,0.1235052316890882,-0.014265605858006857,-0.002524956317666594,0.4967860422405877,0.8044609665427509,-1.039089556784695e-05,True
BTC,GRU,ML,ohlc_extended,short_only,with_cost,0.6278481012658228,0.04633781763826607,-0.021023782802331612,-0.28848311893608936,0.6,0.0011152416356877324,-0.0019076319165312098,True
BTC,GRU,ML,ohlc_raw,short_only,with_cost,,,,,,0.0,,False
BTC,LightGBM,ML,candle_extended,long_only,no_cost,0.6019417475728155,0.011103151862464184,0.14876522204417816,-0.00948201500936275,0.5222222222222223,0.01690951610001799,-5.052027783957521e-05,True
BTC,LightGBM,ML,candle_raw,long_only,no_cost,0.5319940476190477,0.12804441260744986,0.06637075657358761,0.030432581393116203,0.5388828039430449,0.08850512682137075,0.0001860216803325925,True
BTC,LightGBM,ML,ohlc_extended,long_only,no_cost,0.5849056603773585,0.016654727793696276,0.09516917582776653,0.23301588335051554,0.6,0.010793308148947653,0.0007356200867536389,True
BTC,LightGBM,ML,ohlc_raw,long_only,no_cost,0.530638852672751,0.07288681948424068,0.02939841625622752,0.17437148023831167,0.5454545454545454,0.01834862385321101,0.0004423431635039791,True
BTC,LightGBM,ML,candle_extended,long_only,with_cost,0.6019417475728155,0.011103151862464184,0.07791418774179179,-0.06889188805981884,0.5222222222222223,0.01690951610001799,-0.00036746472228401956,True
BTC,LightGBM,ML,candle_raw,long_only,with_cost,0.5319940476190477,0.12804441260744986,0.01068731297608041,-0.01911199466031128,0.5388828039430449,0.08850512682137075,-0.000116826074322391,True
BTC,LightGBM,ML,ohlc_extended,long_only,with_cost,0.5849056603773585,0.016654727793696276,0.020934750394601086,0.13115911012356718,0.6,0.010793308148947653,0.0004136200867536389,True
BTC,LightGBM,ML,ohlc_raw,long_only,with_cost,0.530638852672751,0.07288681948424068,-0.03321402337625876,0.06690817003428212,0.5454545454545454,0.01834862385321101,0.00016908113141841761,True
BTC,LightGBM,ML,candle_extended,long_short,no_cost,0.5998555807716113,0.018477542632727148,0.1039103405570373,0.05346067707462792,0.5194247969225776,0.04365934507588422,0.0002374882978468817,True
BTC,LightGBM,ML,candle_raw,long_short,no_cost,0.567816565878688,0.0913070715520428,0.008281042474671084,0.010022748055896199,0.5003569728700619,0.19587717843752003,4.842066593365863e-05,True
BTC,LightGBM,ML,ohlc_extended,long_short,no_cost,0.6309143686502177,0.012428780749942844,0.1358304574615211,0.152621878838161,0.5868217054263566,0.012257399485191424,0.0006516037672702723,True
BTC,LightGBM,ML,ohlc_raw,long_short,no_cost,0.5489015158886144,0.05061194068917478,0.06647008290359803,0.021493359609234694,0.5263365123807857,0.106893577641421,0.00010190210370095764,True
BTC,LightGBM,ML,candle_extended,long_short,with_cost,0.5998555807716113,0.018477542632727148,0.05125286580340699,-0.014212445442940666,0.5194247969225776,0.04365934507588422,-6.302075192687386e-05,True
BTC,LightGBM,ML,candle_raw,long_short,with_cost,0.567816565878688,0.0913070715520428,-0.04232200228368093,-0.0352387223680974,0.5003569728700619,0.19587717843752003,-0.0001703708032606541,True
BTC,LightGBM,ML,ohlc_extended,long_short,with_cost,0.6309143686502177,0.012428780749942844,0.06707703855201348,0.07718281888142714,0.5868217054263566,0.012257399485191424,0.00032911468430084004,True
BTC,LightGBM,ML,ohlc_raw,long_short,with_cost,0.5489015158886144,0.05061194068917478,0.0072104786949305655,-0.040656216899924685,0.5263365123807857,0.106893577641421,-0.00019277780799882154,True
BTC,LightGBM,ML,candle_extended,short_only,no_cost,0.5916030534351145,0.02889634601043997,0.09671137700333189,0.07181557386750895,0.5423956931359354,0.0747264973113295,0.0003031619825149547,True
