Asset,Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
ETH,LightGBM,ohlc,raw,long,0.09171140793427689,0.5275229357798165,0.020713256484149855,0.0008479000810410005,0.04079490903537426,0.5175438596491229,0.052943287867910985,0.00040112324886064376
ETH,XGBoost,ohlc,raw,long,0.05244188637223167,0.54375,0.04701008645533141,0.00038744376805656817,0.032776337009663266,0.5162790697674419,0.09960516870064609,0.0002749646804460825
ETH,GRU,ohlc,raw,long,0.07101474210437314,0.5205479452054794,0.020570191266690727,0.0009406232603545458,0.01095357381349944,0.5155634357762018,0.4702605570530099,0.00010192068789290677
ETH,XGBoost,candle,raw,long,0.006911572047239819,0.5101449275362319,0.06340057636887608,4.761650095913553e-05,-0.019548474257554196,0.5019305019305019,0.06999282124910265,-0.0001859054144281677
ETH,GRU,ohlc,extended,long,0.02948329539187024,0.6272189349112426,0.01912666907253699,0.0002496372159171738,-0.06830376121472201,0.48863636363636365,0.0077268643306379154,-0.0007134726924822737
ETH,Logistic Regression,candle,raw,long,-0.005597483999517199,0.5103338632750397,0.05781700288184438,-5.678146678033905e-05,-0.22089546057871753,0.16666666666666666,0.00017946877243359656,-0.002629665854032783
ETH,GRU,candle,raw,long,,,,,,,0.0,
SOL,LightGBM,candle,extended,long,0.16851925836694073,0.6068376068376068,0.012951477562933236,0.0030149871342428584,0.19804484240232814,0.6017699115044248,0.02443406395975566,0.0024177925706946974
SOL,Logistic Regression,candle,raw,long,0.09336334981458388,0.5233160621761658,0.018423932871214885,0.0015994042230060201,-0.010332685106038315,0.6,0.0016169601149838304,-0.00018657199802034008
SOL,LightGBM,ohlc,extended,long,0.251677858453291,0.62882096069869,0.026267785479751914,0.0036516687056818795,0.0492998106452817,0.573015873015873,0.06485806683435141,0.0005215700914548172
SOL,Logistic Regression,candle,extended,long,0.14824091139731999,0.6020942408376964,0.06293323604523897,0.0020409246845694193,0.09845522428686146,0.5589123867069486,0.03323751347466763,0.0014969176710493534
SOL,Logistic Regression,ohlc,raw,long,0.0728163105210822,0.5636942675159236,0.06457497263772345,0.0012250490186476988,0.0753061201933943,0.5542168674698795,0.11570247933884298,0.0010492802300911051
SOL,SMA,rule,rule,long,0.03852371444950038,0.5225225225225225,0.06377130291368883,0.0005846766001948097,0.015756493994871595,0.5495750708215298,0.03498016588532275,0.00023115688644598678
SOL,RSI,rule,rule,long,0.02196174274449798,0.5293862502710909,0.44551925533856546,0.00022861480031930803,0.007849355543895572,0.529253112033195,0.45840071877807725,7.485637338069591e-05
SOL,XGBoost,ohlc,extended,long,0.05052205898429716,0.55637707948244,0.054906968259759215,0.0006520581037161324,0.03883045344564561,0.5285493827160493,0.12306863097376931,0.0004038144336545763
SOL,GRU,candle,extended,long,0.15987433952402805,0.5986301369863014,0.07987570828002194,0.0019692861776745138,-0.004863009116529201,0.5254027261462205,0.07628643396905362,-6.473149573668925e-05
SOL,Logistic Regression,ohlc,extended,long,0.09606452009833003,0.5735294117647058,0.04268515140459686,0.0014635505094465055,0.004922466105772807,0.5242616033755274,0.08929213079410708,7.14631598388849e-05
SOL,XGBoost,candle,extended,long,0.0944596960927134,0.541871921182266,0.060197008391098136,0.001169815883947452,0.02650173852210759,0.5129118432769367,0.10348544735896514,0.0002578563185971826
SOL,GRU,ohlc,raw,long,0.025017289811771686,0.4989384288747346,0.21476878084445256,0.0003092739740444653,-0.0030065345121320086,0.505720529631058,0.707808564231738,-2.982314340305564e-05
SOL,XGBoost,candle,raw,long,0.0172452807021376,0.4991507430997877,0.4288580809923386,0.00017658220403524776,0.003126911603111664,0.5044736341138397,0.47610492274523897,2.751808706129917e-05
SOL,XGBoost,ohlc,raw,long,0.018321725572494552,0.5048832271762208,0.21689164538489603,0.0001962139347347008,-0.00264313761204015,0.5027200791295747,0.36525332375134745,-2.4526972933571506e-05
SOL,LightGBM,ohlc,raw,long,0.06487003862712686,0.5504587155963303,0.010944910616563297,0.0005478486551473304,-0.04023606201280262,0.48830811554332876,0.0637800934243622,-0.0002811292176126347
SOL,LightGBM,candle,raw,long,0.055363747868463466,0.5132743362831859,0.031740240788033565,0.0006438051620887451,-0.02703949654682649,0.4803206997084548,0.11839741286381603,-0.00023904971940272415
SOL,GRU,ohlc,extended,long,0.14842706697892458,0.5797101449275363,0.05117894352038019,0.001943254723104765,-0.012939702836141187,0.4789473684210526,0.0163727959697733,-0.00022356496477863593
SOL,GRU,candle,raw,long,,,,,,,0.0,
XRP,Logistic Regression,candle,extended,long,-0.014220988328139917,0.6088709677419355,0.027514577259475217,-0.0002492398005698366,0.2535905336422461,0.66875,0.019412191582002903,0.004078992037979908
XRP,Logistic Regression,ohlc,extended,long,0.01853376401777002,0.6164874551971327,0.03134110787172012,0.000312663221549349,0.1515921755692379,0.6412213740458015,0.030478955007256895,0.002933055810256727
XRP,LightGBM,candle,extended,long,0.027498274740004342,0.651685393258427,0.010568513119533527,0.0006367235614654961,0.11504788500756528,0.6173913043478261,0.01288098693759071,0.002831926319098009
XRP,Logistic Regression,ohlc,raw,long,-0.04621907615346139,0.6547619047619048,0.010021865889212828,-0.0011335782522200108,0.12350529085516385,0.5902004454342984,0.04807692307692308,0.002286106847882204
XRP,GRU,candle,extended,long,-0.005442700493218103,0.6634615384615384,0.012595837897042717,-0.0001380121516270558,0.06570735094166436,0.5822784810126582,0.016721192293711377,0.0012724842271128359
XRP,XGBoost,ohlc,extended,long,0.03995907488793785,0.5608695652173913,0.07051749271137027,0.0004193096066527719,0.060695452474611625,0.5614250614250614,0.0829100145137881,0.0007884511141405903
XRP,LightGBM,ohlc,extended,long,-0.005453006466265512,0.6238532110091743,0.01239067055393586,-0.00011479091577942766,0.16889782874563972,0.5609756097560976,0.016690856313497822,0.002798631250399819
XRP,GRU,ohlc,extended,long,-0.009011196485660096,0.6097560975609756,0.022818546914932458,-0.0001850264965432578,0.07416307940425787,0.5454545454545454,0.003271537622682661,0.0013471249523709608
XRP,XGBoost,candle,extended,long,0.02750537521569302,0.5636588380716935,0.08309037900874636,0.0002515847244415762,0.03569844452831247,0.5405071119356833,0.15856313497822933,0.000404825018774038
XRP,LightGBM,ohlc,raw,long,-0.022263253351672167,0.5436681222707423,0.045371720116618074,-0.0001834470449293323,0.1588292832057737,0.5344827586206896,0.005624092888243832,0.001532263370623727
XRP,RSI,rule,rule,long,0.016162861877852208,0.549043549043549,0.4917973022238425,0.0001284287963732067,0.015881843037683606,0.5310330747243773,0.4720508166969147,0.00016442428477647067
XRP,GRU,candle,raw,long,0.006015343033399722,0.5069466371960846,0.586162833150785,5.320866592725071e-05,0.025172805396992376,0.510173802458669,0.43747728098873134,0.00027220060176070876
XRP,GRU,ohlc,raw,long,0.06426850341197471,0.5625587958607714,0.10916392844103688,0.0005468081707898143,0.0489275636389473,0.50625,0.014721919302071973,0.00031226136314981733
XRP,Logistic Regression,candle,raw,long,0.00816836529220848,0.510908168442415,0.5504737609329446,6.558621322119624e-05,0.046632835546060986,0.5040387722132472,0.05660377358490566,0.00046967273033876887
XRP,XGBoost,ohlc,raw,long,0.015817793754160356,0.5450236966824644,0.04190962099125364,0.00014156768983099863,0.035449683220784754,0.5022590361445783,0.12100870827285921,0.0002305506771180822
XRP,SMA,rule,rule,long,0.025847491196376606,0.5341463414634147,0.040087863811092805,0.0004232952161745058,0.0578202105205201,0.5005359056806002,0.08503277494537509,0.000987341126089375
XRP,XGBoost,candle,raw,long,-0.0038394227961167705,0.5297619047619048,0.032434402332361514,-3.8446863160230294e-05,-0.0366265538598779,0.4946727549467275,0.0589622641509434,-0.0004276258333875926
XRP,LightGBM,candle,raw,long,-0.04139714254218038,0.5288220551378446,0.03844752186588921,-0.00045615653548338586,0.03463691101799003,0.4642857142857143,0.01650943396226415,0.000591139758681793
