Asset,Model,Model Family,Input Type,Feature Type,Feature Set,Strategy Label,Cost Regime,Threshold Feasible,Feasibility Bucket,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Validation Trades,Validation Signal Ratio,Test Sharpe,Test Precision,Test Recall,Test Avg Return,Cumulative Return,Maximum Drawdown,Turnover,Number of Trades,Annualized Sharpe,Model Params
ETH,Logistic Regression,ML,ohlc,raw,ohlc_raw,short,with_cost,True,feasible,0.23350606280307842,0.6428571428571429,0.01169482086504548,0.002047114878151266,188,0.008949771689497716,-0.01237591999965276,0.5363984674329502,0.10418604651162791,-7.847862852189408e-05,-0.32516489935481785,-0.3940728722380499,1528.0,1528.0,-1.0564738243306147,"{""model_dir"": ""models/logistic_regression/ohlc_raw/eth""}"
XRP,Logistic Regression,ML,ohlc,extended,ohlc_extended,short,no_cost,True,feasible,-0.04714523648317149,0.6560509554140127,0.019522365428354813,-0.0008604812632437491,224,0.014337899543378996,-0.010790195313032267,0.5362061306086184,0.22355991850342655,-7.232920795152554e-05,-0.2379570795019207,-0.41715040400846026,1768.0,1768.0,-0.3133142996272933,"{""model_dir"": ""models/logistic_regression/ohlc_extended/xrp""}"
XRP,Logistic Regression,ML,ohlc,extended,ohlc_extended,short,with_cost,True,feasible,-0.05659743888738651,0.6560509554140127,0.019522365428354813,-0.0011101627919061696,224,0.014337899543378996,-0.019983712021623048,0.5362061306086184,0.22355991850342655,-0.00020977923016387556,-0.589650502963917,-0.6713215954088145,1768.0,1768.0,-1.503210227072646,"{""model_dir"": ""models/logistic_regression/ohlc_extended/xrp""}"
ETH,XGBoost,ML,candle,extended,candle_extended,long,no_cost,True,feasible,0.018736719299973843,0.5399239543726235,0.07672910662824207,0.0001507723857375027,1244,0.07205479452054794,0.017078354127296688,0.5347938144329897,0.07447954055994258,0.0001830820029316269,0.11772770126830379,-0.25764654823932853,1282.0,1282.0,0.5136713092974999,"{""model_dir"": ""models/xgboost/candle_extended/eth"", ""tree_device"": ""cpu""}"
ETH,XGBoost,ML,candle,extended,candle_extended,long,with_cost,True,feasible,-0.020084582039727517,0.5399239543726235,0.07672910662824207,-0.00012514649892662907,1244,0.07205479452054794,-0.015506656307615265,0.5347938144329897,0.07447954055994258,-0.00010602882181064103,-0.28641805194859427,-0.396948205736926,1282.0,1282.0,-1.1079663844516978,"{""model_dir"": ""models/xgboost/candle_extended/eth"", ""tree_device"": ""cpu""}"
SOL,Logistic Regression,ML,ohlc,extended,ohlc_extended,long,no_cost,True,feasible,0.11790832834515984,0.5735294117647058,0.04268515140459686,0.0014635505094465055,548,0.03726027397260274,0.02957559768983955,0.5342465753424658,0.08408192597915919,0.000472995735953729,0.3783405886042983,-0.3115826671659654,950.0,950.0,0.8574084994800064,"{""model_dir"": ""models/logistic_regression/ohlc_extended/sol""}"
SOL,Logistic Regression,ML,ohlc,extended,ohlc_extended,long,with_cost,True,feasible,0.09236048217020074,0.5735294117647058,0.04268515140459686,0.001228501489838662,548,0.03726027397260274,0.01307527851023816,0.5342465753424658,0.08408192597915919,0.00028321263093089816,-0.011550120140608189,-0.3545903831063658,950.0,950.0,0.16938540198677873,"{""model_dir"": ""models/logistic_regression/ohlc_extended/sol""}"
XRP,Logistic Regression,ML,candle,extended,candle_extended,short,no_cost,True,feasible,-0.05893131386110196,0.6325301204819277,0.01990144048521607,-0.00116484438315254,228,0.015159817351598173,-0.012310704431404149,0.5342370524852277,0.28468234858307095,-0.00010447651958411286,-0.36570565832904356,-0.5174110905397854,1980.0,1980.0,-0.48542743149580986,"{""model_dir"": ""models/logistic_regression/candle_extended/xrp""}"
XRP,Logistic Regression,ML,candle,extended,candle_extended,short,with_cost,True,feasible,-0.06767777491091373,0.6325301204819277,0.01990144048521607,-0.001405205828935672,228,0.015159817351598173,-0.0185641380132414,0.5342370524852277,0.28468234858307095,-0.00022491447578849237,-0.6828637341473394,-0.7171904164119665,1980.0,1980.0,-1.604100934298573,"{""model_dir"": ""models/logistic_regression/candle_extended/xrp""}"
XRP,GRU,ML,candle,extended,candle_extended,short,no_cost,True,feasible,0.004601533105382193,0.6307692307692307,0.03115501519756839,8.554145577782038e-05,356,0.023794271071657363,-0.013943362233156386,0.534181240063593,0.06238395841069439,-0.0001053449244856149,-0.10739547794594273,-0.22102718282772582,702.0,702.0,-0.1933051393376858,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/candle_extended/xrp""}"
XRP,GRU,ML,candle,extended,candle_extended,short,with_cost,True,feasible,-0.02075605164127429,0.6307692307692307,0.03115501519756839,-0.00015407392883756411,356,0.023794271071657363,-0.027344428165661957,0.534181240063593,0.06238395841069439,-0.00030065494038386596,-0.3018864296757007,-0.3452755321511801,702.0,702.0,-0.9096680722523053,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/candle_extended/xrp""}"
ETH,XGBoost,ML,candle,extended,candle_extended,long_short,no_cost,True,feasible,0.01200309598219681,0.5370070765496329,0.09202601564017121,9.34624811798732e-05,2837,0.17077625570776256,0.01257476414954959,0.5332136138190525,0.13326279236715138,0.00012443852714741715,0.27925782543383826,-0.2924149698494558,4091.0,3904.0,0.7085848627262828,"{""model_dir"": ""models/xgboost/candle_extended/eth"", ""tree_device"": ""cpu""}"
ETH,XGBoost,ML,candle,extended,candle_extended,long_short,with_cost,True,feasible,-0.02818557118239367,0.5370070765496329,0.09202601564017121,-0.00020188511240301445,2837,0.17077625570776256,-0.018668381267252135,0.5332136138190525,0.13326279236715138,-0.0001635312591458768,-0.6944726206621084,-0.7221914939244913,4091.0,3904.0,-2.2950014857182066,"{""model_dir"": ""models/xgboost/candle_extended/eth"", ""tree_device"": ""cpu""}"
BTC,LightGBM,ML,ohlc,extended,ohlc_extended,short,no_cost,True,feasible,-0.008156022001480665,0.5755813953488372,0.018456375838926176,-3.0202003480259378e-05,298,0.015707762557077627,0.07756271693386356,0.5328798185941043,0.04357500463563879,0.00034426570521769686,0.1584439161805251,-0.07182312058520945,758.0,758.0,1.3936600882569992,"{""model_dir"": ""models/lightgbm/ohlc_extended/btc"", ""tree_device"": ""cpu""}"
BTC,LightGBM,ML,ohlc,extended,ohlc_extended,short,with_cost,True,feasible,-0.060394237906109184,0.5755813953488372,0.018456375838926176,-0.00033339967789886395,298,0.015707762557077627,0.007114134292554852,0.5328798185941043,0.04357500463563879,4.34720544240462e-05,-0.11150967457798022,-0.15435667016153287,758.0,758.0,-1.0409292626827145,"{""model_dir"": ""models/lightgbm/ohlc_extended/btc"", ""tree_device"": ""cpu""}"
ETH,XGBoost,ML,candle,extended,candle_extended,short,no_cost,True,feasible,0.011520861719379322,0.5357798165137615,0.10840913309819937,8.514168428778291e-05,1699,0.09954337899543379,0.005787641122849929,0.5318390219052471,0.19423255813953488,7.515274097456182e-05,0.08971606282574562,-0.20666109082207917,2827.0,2827.0,0.3771695880190408,"{""model_dir"": ""models/xgboost/candle_extended/eth"", ""tree_device"": ""cpu""}"
ETH,XGBoost,ML,candle,extended,candle_extended,short,with_cost,True,feasible,-0.030601018290153457,0.5357798165137615,0.10840913309819937,-0.00018779409552873076,1699,0.09954337899543379,-0.021661383667779362,0.5318390219052471,0.19423255813953488,-0.00017696137007994653,-0.5949090505973815,-0.6260524153821646,2827.0,2827.0,-2.1516695061890503,"{""model_dir"": ""models/xgboost/candle_extended/eth"", ""tree_device"": ""cpu""}"
ETH,LightGBM,ML,candle,raw,candle_raw,short,no_cost,True,feasible,0.07858996166315656,0.5674740484429066,0.030443660664562836,0.00032780096245769183,532,0.02639269406392694,0.1946275702798943,0.5317220543806647,0.03274418604651163,0.0013108643251270203,0.5260671888087174,-0.050920463073974465,504.0,504.0,2.5836252232495207,"{""model_dir"": ""models/lightgbm/candle_raw/eth"", ""tree_device"": ""cpu""}"
ETH,LightGBM,ML,candle,raw,candle_raw,short,with_cost,True,feasible,-0.0007785483459724106,0.5674740484429066,0.030443660664562836,5.655633737968764e-06,532,0.02639269406392694,0.1469540674126574,0.5317220543806647,0.03274418604651163,0.0010443990683294373,0.27936996065546427,-0.06428869962417783,504.0,504.0,1.5383502339923405,"{""model_dir"": ""models/lightgbm/candle_raw/eth"", ""tree_device"": ""cpu""}"
XRP,RSI,Rule,rule,rule,rule_based,long,no_cost,True,feasible,0.015496349221849597,0.549043549043549,0.4917973022238425,0.0001284287963732067,2062,0.4490541898930823,0.014233616100795989,0.5310330747243773,0.4720508166969147,0.00016442428477647067,0.721770438706159,-0.38148393615182197,1899.0,1899.0,0.9943715559636117,"{""window"": 7}"
XRP,RSI,Rule,rule,rule,rule_based,long,with_cost,True,feasible,0.0030413729949491783,0.549043549043549,0.4917973022238425,5.499574794015828e-05,2062,0.4490541898930823,0.0046319499959825905,0.5310330747243773,0.4720508166969147,9.653943381689538e-05,-0.11419993532916528,-0.5630037206540575,1899.0,1899.0,0.173736852475072,"{""window"": 7}"
BTC,GRU,ML,ohlc,extended,ohlc_extended,short,no_cost,True,feasible,0.017107345617230183,0.6143790849673203,0.017563527653213753,0.00010147285869821882,230,0.01400201336139837,0.02740249708371738,0.5303629177146963,0.27434944237918213,9.914450245269466e-05,0.2912650532536596,-0.14655306248462707,1886.0,1886.0,1.2258889804923019,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/ohlc_extended/btc""}"
BTC,GRU,ML,ohlc,extended,ohlc_extended,short,with_cost,True,feasible,-0.03328008356355143,0.6143790849673203,0.017563527653213753,-0.0001615990367266178,230,0.01400201336139837,-0.006742156934456274,0.5303629177146963,0.27434944237918213,-1.9450538869619362e-05,-0.3327526531574464,-0.37763760478471575,1886.0,1886.0,-1.7023845173495238,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/ohlc_extended/btc""}"
SOL,LightGBM,ML,ohlc,extended,ohlc_extended,long_short,no_cost,True,feasible,0.3738603943974644,0.6008028854126362,0.03010370335303928,0.0024509942314518093,892,0.049771689497716896,-0.012856661293895708,0.5300312432665374,0.06719323867310661,-9.556450276024427e-05,-0.19304463307584385,-0.4291906509891633,1964.0,1943.0,-0.2944275706680065,"{""model_dir"": ""models/lightgbm/ohlc_extended/sol"", ""tree_device"": ""cpu""}"
SOL,LightGBM,ML,ohlc,extended,ohlc_extended,long_short,with_cost,True,feasible,0.2967329009663724,0.6008028854126362,0.03010370335303928,0.0021530125800756626,892,0.049771689497716896,-0.028768890673883607,0.5300312432665374,0.06719323867310661,-0.00034848237019540265,-0.5942752427985536,-0.660889570620515,1964.0,1943.0,-1.81882539433757,"{""model_dir"": ""models/lightgbm/ohlc_extended/sol"", ""tree_device"": ""cpu""}"
BTC,Logistic Regression,ML,candle,raw,candle_raw,long,no_cost,True,feasible,0.028030141787164287,0.5398773006134969,0.015759312320916905,0.0004248492665353173,288,0.014885844748858448,0.10745960190290209,0.5292553191489362,0.03579780536067638,0.0008459013847074039,0.35462465653337727,-0.1024280239195825,608.0,608.0,1.666085593250757,"{""model_dir"": ""models/logistic_regression/candle_raw/btc""}"
BTC,Logistic Regression,ML,candle,raw,candle_raw,long,with_cost,True,feasible,0.002843121450924841,0.5398773006134969,0.015759312320916905,0.00011564681254758725,288,0.014885844748858448,0.06603614204022248,0.5292553191489362,0.03579780536067638,0.0005629226613031487,0.0950136503922221,-0.13081349068671833,608.0,608.0,0.5522521856607359,"{""model_dir"": ""models/logistic_regression/candle_raw/btc""}"
SOL,RSI,Rule,rule,rule,rule_based,long,no_cost,True,feasible,0.025707442274470728,0.5293862502710909,0.44551925533856546,0.00022861480031930803,1852,0.42136525632824634,0.0033102230689589715,0.529253112033195,0.45840071877807725,7.485637338069591e-05,0.1521595028424425,-0.48471836611801156,1795.0,1795.0,0.48755028792870514,"{""window"": 7}"
SOL,RSI,Rule,rule,rule,rule_based,long,with_cost,True,feasible,0.012805882370074644,0.5293862502710909,0.44551925533856546,0.00015832635963399034,1852,0.42136525632824634,-0.0034498726834021787,0.529253112033195,0.45840071877807725,9.648904501027879e-06,-0.38532104205923323,-0.6545123688338139,1795.0,1795.0,-0.3613755358040552,"{""window"": 7}"
BTC,XGBoost,ML,ohlc,extended,ohlc_extended,long,no_cost,True,feasible,0.059466457174383126,0.5435022026431718,0.17675501432664756,0.00022818283797696986,2343,0.1658447488584475,0.03871322023428949,0.5291164658634538,0.18960244648318042,0.00016031702630639518,0.34847546092369486,-0.21291161762684307,2527.0,2527.0,1.4157014905171217,"{""model_dir"": ""models/xgboost/ohlc_extended/btc"", ""tree_device"": ""cpu""}"
BTC,XGBoost,ML,ohlc,extended,ohlc_extended,long,with_cost,True,feasible,-0.001736424262245528,0.5435022026431718,0.17675501432664756,2.301780708247367e-06,2343,0.1658447488584475,-0.014831864834837694,0.5291164658634538,0.18960244648318042,-6.177132710725945e-05,-0.44321752040597406,-0.5214829420642189,2527.0,2527.0,-2.4998742261964275,"{""model_dir"": ""models/xgboost/ohlc_extended/btc"", ""tree_device"": ""cpu""}"
XRP,XGBoost,ML,candle,extended,candle_extended,long,no_cost,True,feasible,0.024965428516294495,0.5636588380716935,0.08309037900874636,0.0002515847244415762,1302,0.07388127853881278,0.029126174599096392,0.52875,0.1534833091436865,0.00031469920791867624,0.5050501659424906,-0.2783509105635886,2168.0,2168.0,1.0386983241428707,"{""model_dir"": ""models/xgboost/candle_extended/xrp"", ""tree_device"": ""cpu""}"
XRP,XGBoost,ML,candle,extended,candle_extended,long,with_cost,True,feasible,-0.007655668938425998,0.5636588380716935,0.08309037900874636,-3.0059280502799615e-05,1302,0.07388127853881278,0.0017286326522894832,0.52875,0.1534833091436865,7.757420791867635e-05,-0.29527109981891353,-0.5041297933619868,2168.0,2168.0,-0.5267908873407178,"{""model_dir"": ""models/xgboost/candle_extended/xrp"", ""tree_device"": ""cpu""}"
BTC,LightGBM,ML,ohlc,raw,ohlc_raw,long,no_cost,True,feasible,0.028668347178712014,0.530638852672751,0.07288681948424068,0.00010680438724056443,998,0.07004566210045662,0.02688833229681869,0.5285996055226825,0.04821010973196618,7.069233629564657e-05,0.03478423272208353,-0.05616204112694079,724.0,724.0,0.5582397062215647,"{""model_dir"": ""models/lightgbm/ohlc_raw/btc"", ""tree_device"": ""cpu""}"
BTC,LightGBM,ML,ohlc,raw,ohlc_raw,long,with_cost,True,feasible,-0.033377510827133965,0.530638852672751,0.07288681948424068,-0.00012090095826139116,998,0.07004566210045662,-0.06810011185869029,0.5285996055226825,0.04821010973196618,-0.00017920904437496483,-0.19687707130488818,-0.2196133232040055,724.0,724.0,-3.3509034698809477,"{""model_dir"": ""models/lightgbm/ohlc_raw/btc"", ""tree_device"": ""cpu""}"
ETH,XGBoost,ML,ohlc,raw,ohlc_raw,long,no_cost,True,feasible,0.05323212301206974,0.54375,0.04701008645533141,0.00038744376805656817,740,0.043835616438356165,0.0067183634858277936,0.5285839929639402,0.10786073223259153,8.938208211917075e-05,0.06379836398599026,-0.34523416034437815,1514.0,1514.0,0.32284895587336576,"{""model_dir"": ""models/xgboost/ohlc_raw/eth"", ""tree_device"": ""cpu""}"
ETH,XGBoost,ML,ohlc,raw,ohlc_raw,long,with_cost,True,feasible,0.012503985808746522,0.54375,0.04701008645533141,0.00011765210138990144,740,0.043835616438356165,-0.019359074386710192,0.5285839929639402,0.10786073223259153,-0.00014364342359762778,-0.3738216218152097,-0.48233887184088153,1514.0,1514.0,-1.3598475471603169,"{""model_dir"": ""models/xgboost/ohlc_raw/eth"", ""tree_device"": ""cpu""}"
BTC,RSI,Rule,rule,rule,rule_based,long_short,no_cost,True,feasible,-0.004382399507016996,0.5414923776446734,0.4686260587717345,-1.2093067967329164e-05,3058,0.8653020195558805,0.00720924193974748,0.5282839429665103,0.4626507408741879,4.27502343018375e-05,0.34071968210444914,-0.31837578821318924,3719.0,2913.0,0.7595073318963467,"{""window"": 7}"
BTC,RSI,Rule,rule,rule,rule_based,long_short,with_cost,True,feasible,-0.014322076160119594,0.5414923776446734,0.4686260587717345,-0.00011322307113556232,3058,0.8653020195558805,-0.009994444431307032,0.5282839429665103,0.4626507408741879,-5.458963634285266e-05,-0.6353240667336932,-0.7113439307654594,3719.0,2913.0,-1.6511215616027122,"{""window"": 7}"
ETH,RSI,Rule,rule,rule,rule_based,long_short,no_cost,True,feasible,-0.00705513684070739,0.54536608554701,0.47424288172583123,-3.612518929442337e-05,2964,0.8686831764598374,-0.008378390524900897,0.5281831957763784,0.46608329012972916,-7.065114824901015e-05,-0.6200667892374365,-0.7941666426073268,3621.0,2821.0,-0.8098637733017996,"{""window"": 7}"
ETH,RSI,Rule,rule,rule,rule_based,long_short,with_cost,True,feasible,-0.013443814270832176,0.54536608554701,0.47424288172583123,-0.0001360147327406678,2964,0.8686831764598374,-0.011449666637121712,0.5281831957763784,0.46608329012972916,-0.00016533100734557045,-0.8930688306652171,-0.9260825480054369,3621.0,2821.0,-2.3139586272072927,"{""window"": 7}"
BTC,GRU,ML,candle,raw,candle_raw,long,no_cost,True,feasible,0.07206554142248127,0.5552447552447553,0.07123631796160057,0.0005495453045565749,896,0.06543424544705774,0.02857805958464891,0.5276507276507276,0.22868985402775274,0.00019053089283410565,0.4881554465081823,-0.16434416691443066,1628.0,1628.0,1.177668355977478,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/candle_raw/btc""}"
BTC,GRU,ML,candle,raw,candle_raw,long,with_cost,True,feasible,0.03792606055141416,0.5552447552447553,0.07123631796160057,0.00033024460525587563,896,0.06543424544705774,0.006991860809924461,0.5276507276507276,0.22868985402775274,7.206935437256725e-05,-0.15819195863863866,-0.2929551367671791,1628.0,1628.0,-0.28689789595674353,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/candle_raw/btc""}"
ETH,XGBoost,ML,ohlc,extended,ohlc_extended,short,no_cost,True,feasible,0.023488134313785002,0.5408038976857491,0.08242064228698719,0.00014597027936013205,1302,0.07497716894977169,0.0055468054492747694,0.5269576379974326,0.15274418604651163,5.5561919827455494e-05,0.05565304057673437,-0.29888682766513275,2096.0,2096.0,0.30464462141842036,"{""model_dir"": ""models/xgboost/ohlc_extended/eth"", ""tree_device"": ""cpu""}"
ETH,XGBoost,ML,ohlc,extended,ohlc_extended,short,with_cost,True,feasible,-0.024070710283745307,0.5408038976857491,0.08242064228698719,-0.00013155712624279126,1302,0.07497716894977169,-0.026752888449495353,0.5269576379974326,0.15274418604651163,-0.00017986811868345588,-0.49316568849191067,-0.5441598746221434,2096.0,2096.0,-2.2736987494689176,"{""model_dir"": ""models/xgboost/ohlc_extended/eth"", ""tree_device"": ""cpu""}"
ETH,LightGBM,ML,ohlc,raw,ohlc_raw,long,no_cost,True,feasible,0.09524417337280629,0.5275229357798165,0.020713256484149855,0.0008479000810410005,320,0.01990867579908676,0.06831777560223579,0.5262529832935561,0.07914572864321608,0.0005831948074560324,0.5647593274792393,-0.21475458582519635,1076.0,1076.0,1.5289531907201905,"{""model_dir"": ""models/lightgbm/ohlc_raw/eth"", ""tree_device"": ""cpu""}"
ETH,LightGBM,ML,ohlc,raw,ohlc_raw,long,with_cost,True,feasible,0.06299499799098723,0.5275229357798165,0.020713256484149855,0.0005910193470960463,320,0.01990867579908676,0.03584890864681586,0.5262529832935561,0.07914572864321608,0.000358493136811641,0.07378096189567573,-0.25850521105466984,1076.0,1076.0,0.3510061487010489,"{""model_dir"": ""models/lightgbm/ohlc_raw/eth"", ""tree_device"": ""cpu""}"
XRP,LightGBM,ML,ohlc,extended,ohlc_extended,long,no_cost,True,feasible,-0.015949145568785773,0.6238532110091743,0.01239067055393586,-0.00011479091577942766,178,0.00995433789954338,0.043104680670720846,0.525974025974026,0.01469521044992743,0.0007790420058427177,0.10582380054133478,-0.18019491221970219,262.0,262.0,0.5434620023877516,"{""model_dir"": ""models/lightgbm/ohlc_extended/xrp"", ""tree_device"": ""cpu""}"
XRP,LightGBM,ML,ohlc,extended,ohlc_extended,long,with_cost,True,feasible,-0.028819897524591114,0.6238532110091743,0.01239067055393586,-0.000400570732293189,178,0.00995433789954338,0.022976253578339125,0.525974025974026,0.01469521044992743,0.00048131473311544497,0.008989345280520755,-0.22460374727428956,262.0,262.0,0.12829839539425647,"{""model_dir"": ""models/lightgbm/ohlc_extended/xrp"", ""tree_device"": ""cpu""}"
XRP,XGBoost,ML,candle,extended,candle_extended,long_short,no_cost,True,feasible,-0.00198522011360485,0.5444596763251346,0.0942512659780689,3.2773733499678964e-05,2951,0.17059360730593606,0.01436158535507709,0.5257595776408412,0.24976175505274187,0.00016067940942716985,0.7582525907135194,-0.520349897747264,6017.0,5302.0,1.0179444594657068,"{""model_dir"": ""models/xgboost/candle_extended/xrp"", ""tree_device"": ""cpu""}"
XRP,XGBoost,ML,candle,extended,candle_extended,long_short,with_cost,True,feasible,-0.024479475430743705,0.5444596763251346,0.0942512659780689,-0.00027600570975513895,2951,0.17059360730593606,-0.009897054748350054,0.5257595776408412,0.24976175505274187,-9.040901284214232e-05,-0.7859952803018164,-0.8020785917696008,6017.0,5302.0,-1.5523557766235363,"{""model_dir"": ""models/xgboost/candle_extended/xrp"", ""tree_device"": ""cpu""}"
BTC,GRU,ML,candle,raw,candle_raw,short,no_cost,True,feasible,0.2602775269360238,0.5943396226415094,0.011771300448430493,0.0014214057991158672,192,0.00970074128306031,0.07693994467813019,0.5255394700901393,0.3576208178438662,0.0002066303940670686,1.074633056808855,-0.09173382647970396,3558.0,3558.0,2.9313215202373093,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/candle_raw/btc""}"
BTC,GRU,ML,candle,raw,candle_raw,short,with_cost,True,feasible,0.19764109483681236,0.5943396226415094,0.011771300448430493,0.0011044246670403955,192,0.00970074128306031,0.008110549549214445,0.5255394700901393,0.3576208178438662,3.655391223150459e-05,-0.4028110880944824,-0.46450819452245373,3558.0,3558.0,-1.8938571318811446,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/candle_raw/btc""}"
ETH,XGBoost,ML,ohlc,extended,ohlc_extended,long_short,no_cost,True,feasible,-0.0007737249082411319,0.54084950483714,0.13521394364381323,1.679515105921925e-05,3718,0.25123287671232875,-0.0020641421996458373,0.5251572557459233,0.16292630928730029,1.3149885243471467e-05,-0.053541522067349634,-0.5362330578341941,4492.0,4202.0,0.0900145402969753,"{""model_dir"": ""models/xgboost/ohlc_extended/eth"", ""tree_device"": ""cpu""}"
ETH,XGBoost,ML,ohlc,extended,ohlc_extended,long_short,with_cost,True,feasible,-0.02919434241741105,0.54084950483714,0.13521394364381323,-0.0002543244418160988,3718,0.25123287671232875,-0.023539851032967064,0.5251572557459233,0.16292630928730029,-0.0002476787953324909,-0.8035700846163739,-0.8476723991083864,4492.0,4202.0,-3.0715097090574344,"{""model_dir"": ""models/xgboost/ohlc_extended/eth"", ""tree_device"": ""cpu""}"
BTC,XGBoost,ML,candle,extended,candle_extended,long,no_cost,True,feasible,0.05905697626788995,0.5568181818181818,0.11407593123209168,0.000254753680881923,1770,0.10447488584474886,0.03977502369927021,0.5244393329499712,0.1640582838640043,0.0001626868110577849,0.30471617741563484,-0.14902943999684248,2610.0,2610.0,1.3768224988249147,"{""model_dir"": ""models/xgboost/candle_extended/btc"", ""tree_device"": ""cpu""}"
BTC,XGBoost,ML,candle,extended,candle_extended,long,with_cost,True,feasible,-0.005662771189383116,0.5568181818181818,0.11407593123209168,-1.600680862856653e-05,1770,0.10447488584474886,-0.022643034150196834,0.5244393329499712,0.1640582838640043,-9.996413776337663e-05,-0.47671897877316616,-0.49892865548568655,2610.0,2610.0,-3.059978117120159,"{""model_dir"": ""models/xgboost/candle_extended/btc"", ""tree_device"": ""cpu""}"
XRP,RSI,Rule,rule,rule,rule_based,long_short,no_cost,True,feasible,0.007554822538815103,0.5377074044822288,0.4408324842729083,8.99378780372654e-05,2530,0.8059619604974396,-0.00703669542724655,0.5235711648024948,0.4346806401246026,-6.5783543679304e-05,-0.6637743536744731,-0.7748383133325834,2547.0,2298.0,-0.5370419169384938,"{""window"": 14}"
XRP,RSI,Rule,rule,rule,rule_based,long_short,with_cost,True,feasible,-0.0013716019288385094,0.5377074044822288,0.4408324842729083,2.612462639215536e-05,2530,0.8059619604974396,-0.008511565430239681,0.5235711648024948,0.4346806401246026,-0.00012478100140009542,-0.8622363065147788,-0.8942879161474746,2547.0,2298.0,-1.3421504093460221,"{""window"": 14}"
ETH,SMA,Rule,rule,rule,rule_based,long,no_cost,True,feasible,-0.033335168578443986,0.5252225519287834,0.03214091156709642,-0.00021174691295544357,26,0.03105704543360059,0.03681217039929372,0.5232,0.05914270211611503,0.00031663626971977963,0.1924960071232611,-0.14649858625240408,30.0,30.0,0.8500840536780887,"{""long_window"": 100, ""short_window"": 30}"
ETH,SMA,Rule,rule,rule,rule_based,long,with_cost,True,feasible,-0.035167482636773925,0.5252225519287834,0.03214091156709642,-0.0002252483966349688,26,0.03105704543360059,0.03562136732605719,0.5232,0.05914270211611503,0.00030823626971977964,0.1800441208203638,-0.1494858604928867,30.0,30.0,0.8050438858742075,"{""long_window"": 100, ""short_window"": 30}"
BTC,XGBoost,ML,candle,extended,candle_extended,long_short,no_cost,True,feasible,0.043531824079644996,0.5357976687848893,0.11480408229328923,0.00019764774512515292,3472,0.21406392694063928,0.02265310603032759,0.5231872700553981,0.1863890873844013,0.00010563666176303322,0.43864094380110474,-0.24360812758282657,5794.0,5264.0,1.187793764235735,"{""model_dir"": ""models/xgboost/candle_extended/btc"", ""tree_device"": ""cpu""}"
BTC,XGBoost,ML,candle,extended,candle_extended,long_short,with_cost,True,feasible,-0.019316342085480068,0.5357976687848893,0.11480408229328923,-0.00010262955862911326,3472,0.21406392694063928,-0.029232131546353828,0.5231872700553981,0.1863890873844013,-0.00020199349981685902,-0.8107180233852378,-0.829717276197157,5794.0,5264.0,-4.651916833603727,"{""model_dir"": ""models/xgboost/candle_extended/btc"", ""tree_device"": ""cpu""}"
BTC,GRU,ML,ohlc,extended,ohlc_extended,long_short,no_cost,True,feasible,0.06834292787350629,0.7994350282485876,0.019895398404167864,0.00031089056347079924,476,0.032488331655532166,0.008526868776717692,0.5228963938179737,0.16979553903345726,3.994065007958896e-05,0.11844089191328644,-0.1856058008175684,2094.0,2094.0,0.531712173533458,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/ohlc_extended/btc""}"
BTC,GRU,ML,ohlc,extended,ohlc_extended,long_short,with_cost,True,feasible,0.014301122414165285,0.7994350282485876,0.019895398404167864,7.624267614685553e-05,476,0.032488331655532166,-0.016156818026386736,0.5228963938179737,0.16979553903345726,-6.493914385286667e-05,-0.4626624729967621,-0.48729990955224545,2094.0,2094.0,-2.2549112449814372,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/ohlc_extended/btc""}"
SOL,XGBoost,ML,ohlc,extended,ohlc_extended,long,no_cost,True,feasible,0.0515804533693056,0.55637707948244,0.054906968259759215,0.0006520581037161324,886,0.049406392694063925,0.012121337460300363,0.5226689478186484,0.10977362558390226,0.000173592817460374,0.14863758823565187,-0.2606640904197406,1620.0,1620.0,0.5061667258080391,"{""model_dir"": ""models/xgboost/ohlc_extended/sol"", ""tree_device"": ""cpu""}"
SOL,XGBoost,ML,ohlc,extended,ohlc_extended,long,with_cost,True,feasible,0.0236394885745129,0.55637707948244,0.054906968259759215,0.0003654592127734337,886,0.049406392694063925,-0.011004830537146782,0.5226689478186484,0.10977362558390226,-6.892215259950617e-05,-0.3484339846872806,-0.4196566267165006,1620.0,1620.0,-0.9086779411576271,"{""model_dir"": ""models/xgboost/ohlc_extended/sol"", ""tree_device"": ""cpu""}"
