Asset,Model,Model Family,Feature Set,Input Type,Feature Type,Strategy Mode,Strategy Label,Cost Regime,Long Threshold,Short Threshold,Threshold Feasible,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Validation Trades,Validation Signal Ratio,Test Sharpe,Test Precision,Test Recall,Test Avg Return,Cumulative Return,Maximum Drawdown,Turnover,Number of Trades,Annualized Sharpe,Model Params,Log Path
SOL,Logistic Regression,ML,candle_extended,candle,extended,long_short,long_short,no_cost,0.56,0.56,True,-0.04457113051105222,0.5814822612906623,0.01732158473641568,-0.0007691711910687284,320,0.029017160686427457,0.07648044968642571,0.594684461566685,0.06461222385582023,0.0006661277064725635,0.9267430216202348,-0.24131856521652462,1182.0,1179.0,1.8754019799501105,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/logistic_regression/candle_extended/sol""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_short/logistic_regression/candle_extended/sol/trading_log.csv
BTC,XGBoost,ML,ohlc_raw,ohlc,raw,long_only,long,with_cost,0.6100000000000001,,True,-0.019062938213149985,0.5066079295154186,0.3519985595966871,-0.0001277930190289238,3800,0.3523557341124909,-0.00678877377726103,0.5125748502994012,0.2284291051414339,-2.3818898894222804e-05,-0.46770914022370835,-0.5020882546017007,3056.0,3056.0,-1.9779290146641528,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_raw/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_only/xgboost/ohlc_raw/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_raw,ohlc,raw,long_only,long,no_cost,0.6100000000000001,,True,0.0050222450455293475,0.5066079295154186,0.3519985595966871,4.453141735355868e-05,3800,0.3523557341124909,0.04105210786681893,0.5125748502994012,0.2284291051414339,0.000189674115077833,0.5513799937383215,-0.21727550166954646,3056.0,3056.0,1.5828038632077368,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_raw/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_only/xgboost/ohlc_raw/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_raw,ohlc,raw,short_only,short,with_cost,,0.7400000000000002,True,-0.04421255921698542,0.5025510204081632,0.03652206154987023,-0.00023115527738651583,686,0.03579254930606282,-0.026609780869148402,0.49349397590361443,0.19204801200300076,-0.00016740777974313725,-0.553135031648079,-0.5768812797814241,2422.0,2422.0,-2.6329609077752636,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_raw/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/short_only/xgboost/ohlc_raw/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_raw,ohlc,raw,short_only,short,no_cost,,0.7400000000000002,True,0.011736075578077767,0.5025510204081632,0.03652206154987023,7.50947226134841e-05,686,0.03579254930606282,0.00363254021125993,0.49349397590361443,0.19204801200300076,3.685728049782659e-05,0.043273976525763036,-0.3187396552606444,2422.0,2422.0,0.26156362154982987,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_raw/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/short_only/xgboost/ohlc_raw/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_raw,ohlc,raw,long_short,long_short,with_cost,0.6100000000000001,0.7400000000000002,True,-0.02141464130545379,0.5047108226230601,0.19426031057327864,-0.0001584611018346083,4185,0.38796566837107377,-0.018251481087510655,0.5037854949168938,0.20187392071287702,-0.00011809756677765425,-0.7356194784930757,-0.7472732801076093,5434.0,4844.0,-3.0800721021774553,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_raw/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_short/xgboost/ohlc_raw/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_raw,ohlc,raw,long_short,long_short,no_cost,0.6100000000000001,0.7400000000000002,True,0.006505339969705129,0.5047108226230601,0.19426031057327864,5.1341204590432834e-05,4185,0.38796566837107377,0.03179162619614617,0.5037854949168938,0.20187392071287702,0.00014543840772143497,0.7714803780103336,-0.2317883421598521,5434.0,4844.0,1.5597882389056066,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_raw/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_short/xgboost/ohlc_raw/btc/trading_log.csv
BTC,XGBoost,ML,candle_raw,candle,raw,long_only,long,with_cost,0.7000000000000002,,True,-0.017954517340961554,0.5171009771986971,0.11433201296362981,-9.587279213284628e-05,1824,0.11212563915266618,0.013580767254398364,0.5350210970464135,0.11279131827077032,9.390640870761028e-05,-0.21346994205104286,-0.36879531638808005,1890.0,1890.0,-0.9655602501235796,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/candle_raw/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_only/xgboost/candle_raw/btc/trading_log.csv
BTC,XGBoost,ML,candle_raw,candle,raw,long_only,long,no_cost,0.7000000000000002,,True,0.027360542493342754,0.5171009771986971,0.11433201296362981,0.0001640620612873491,1824,0.11212563915266618,0.07504295540564632,0.5350210970464135,0.11279131827077032,0.0003730203327582431,0.5240951833774483,-0.11843291757975838,1890.0,1890.0,1.9456464936964015,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/candle_raw/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_only/xgboost/candle_raw/btc/trading_log.csv
BTC,XGBoost,ML,candle_raw,candle,raw,short_only,short,with_cost,,0.6600000000000001,True,-0.047478768170659255,0.5121809744779582,0.16370040786058584,-0.0002808977313711261,2132,0.15741417092768445,-0.041922498858744196,0.49012387010378305,0.2745686421605401,-0.00037928361906820626,-0.8419753358593274,-0.8504175750569936,3806.0,3806.0,-5.3137455869865535,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/candle_raw/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/short_only/xgboost/candle_raw/btc/trading_log.csv
BTC,XGBoost,ML,candle_raw,candle,raw,short_only,short,no_cost,,0.6600000000000001,True,-0.014764372835072254,0.5121809744779582,0.16370040786058584,-6.448241814606807e-05,2132,0.15741417092768445,-0.02428145754217603,0.49012387010378305,0.2745686421605401,-0.00015630069305548445,-0.4010636240674359,-0.47164916199854,3806.0,3806.0,-1.3812350817835621,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/candle_raw/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/short_only/xgboost/candle_raw/btc/trading_log.csv
BTC,XGBoost,ML,candle_raw,candle,raw,long_short,long_short,with_cost,0.7000000000000002,0.7200000000000002,True,-0.02668358764890202,0.5157362721884567,0.10862273917230751,-0.0001571581664002163,3082,0.2106464572680789,-0.037322614352980885,0.5096467993356361,0.1455934889700009,-0.0003255932447185458,-0.8290967843622734,-0.8360420100508498,4698.0,4324.0,-4.874756083743563,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/candle_raw/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_short/xgboost/candle_raw/btc/trading_log.csv
BTC,XGBoost,ML,candle_raw,candle,raw,long_short,long_short,no_cost,0.7000000000000002,0.7200000000000002,True,0.018351890416013126,0.5157362721884567,0.10862273917230751,0.00010166281322700518,3082,0.2106464572680789,-0.006508750516202339,0.5096467993356361,0.1455934889700009,-2.303768916299031e-05,-0.11487895415852944,-0.3745011737638194,4698.0,4324.0,-0.20638307918733384,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/candle_raw/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_short/xgboost/candle_raw/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_extended,ohlc,extended,long_only,long,with_cost,0.7300000000000002,,True,-0.004772597717308272,0.5528146742567995,0.15736406193734245,-1.1438125385278249e-05,2070,0.1443571950328707,0.02040046787208232,0.5485537190082644,0.09446717665895749,0.00013982964768018957,-0.1224984177290317,-0.26441413216554066,1412.0,1412.0,-0.5130272303226299,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_extended/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_only/xgboost/ohlc_extended/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_extended,ohlc,extended,long_only,long,no_cost,0.7300000000000002,,True,0.04029831196799384,0.5528146742567995,0.15736406193734245,0.00021768900933957937,2070,0.1443571950328707,0.0724227433945358,0.5485537190082644,0.09446717665895749,0.0003950982427215118,0.43838405914426715,-0.10193352203038797,1412.0,1412.0,1.755573458816575,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_extended/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_only/xgboost/ohlc_extended/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_extended,ohlc,extended,short_only,short,with_cost,,0.6600000000000001,True,-0.04614997408098803,0.5450145208131656,0.10437523173896923,-0.0003027516671061237,1582,0.09432067202337473,-0.024183001700764387,0.5285714285714286,0.24287321830457614,-0.00014162134577783405,-0.5931189425697339,-0.6053088568429503,2954.0,2954.0,-2.9085196289355495,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_extended/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/short_only/xgboost/ohlc_extended/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_extended,ohlc,extended,short_only,short,no_cost,,0.6600000000000001,True,-0.008612834213051491,0.5450145208131656,0.10437523173896923,-3.4745858780857543e-05,1582,0.09432067202337473,0.010982306571638964,0.5285714285714286,0.24287321830457614,6.937865422216583e-05,0.14427892815147558,-0.2078224506135229,2954.0,2954.0,0.5727590141515038,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_extended/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/short_only/xgboost/ohlc_extended/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_extended,ohlc,extended,long_short,long_short,with_cost,0.7300000000000002,0.6300000000000001,True,-0.02351942598238768,0.5488075821222753,0.1505611671379221,-0.00015659845359757387,3902,0.27428780131482833,-0.017915566175277446,0.5360519245055317,0.19140676247161775,-0.00010994685006111558,-0.70374769395509,-0.7153862498194856,4706.0,4428.0,-2.990509165228483,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_extended/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_short/xgboost/ohlc_extended/btc/trading_log.csv
BTC,XGBoost,ML,ohlc_extended,ohlc,extended,long_short,long_short,no_cost,0.7300000000000002,0.6300000000000001,True,0.019453085030827853,0.5488075821222753,0.1505611671379221,0.00011265920286048201,3902,0.27428780131482833,0.02488570381951156,0.5360519245055317,0.19140676247161775,0.000125263877908233,0.5383109899797578,-0.2554709941488813,4706.0,4428.0,1.2684395939782758,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_extended/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_short/xgboost/ohlc_extended/btc/trading_log.csv
BTC,XGBoost,ML,candle_extended,candle,extended,long_only,long,with_cost,0.6100000000000001,,True,-0.02001496850892412,0.5242814667988107,0.2857400072020166,-0.00012410473737671133,3644,0.27638787436084733,-0.006216280633264316,0.5393053016453382,0.2624088240526597,-2.1044336953952144e-05,-0.5075716573683196,-0.5423830018699727,3460.0,3460.0,-1.9715428520708507,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/candle_extended/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_only/xgboost/candle_extended/btc/trading_log.csv
BTC,XGBoost,ML,candle_extended,candle,extended,long_only,long,no_cost,0.6100000000000001,,True,0.013696063738925183,0.5242814667988107,0.2857400072020166,8.656589361106531e-05,3644,0.27638787436084733,0.04157503956375579,0.5393053016453382,0.2624088240526597,0.00020034505975537135,0.6531699163889793,-0.1787499371470569,3460.0,3460.0,1.6306029658047154,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/candle_extended/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_only/xgboost/candle_extended/btc/trading_log.csv
BTC,XGBoost,ML,candle_extended,candle,extended,short_only,short,with_cost,,0.6800000000000002,True,-0.05063884450668233,0.5351617440225035,0.1410826844642195,-0.0003780480772052787,1948,0.12983929875821767,-0.04204062445546861,0.5031918888471648,0.25131282820705175,-0.00033012698339576307,-0.781076301543561,-0.7811087810371558,3436.0,3436.0,-4.7739880166802555,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/candle_extended/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/short_only/xgboost/candle_extended/btc/trading_log.csv
BTC,XGBoost,ML,candle_extended,candle,extended,short_only,short,no_cost,,0.6800000000000002,True,-0.023445958772949825,0.5351617440225035,0.1410826844642195,-0.00013831530645984976,1948,0.12983929875821767,-0.018999012185993567,0.5031918888471648,0.25131282820705175,-0.00010432901118397196,-0.27098835885298167,-0.31580126666786235,3436.0,3436.0,-0.8988914954178584,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/candle_extended/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/short_only/xgboost/candle_extended/btc/trading_log.csv
BTC,XGBoost,ML,candle_extended,candle,extended,long_short,long_short,with_cost,0.6500000000000001,0.6400000000000001,True,-0.03252972475416884,0.5316248109073044,0.19709355104412551,-0.00031873194601650764,4875,0.3709824689554419,-0.024833267846955033,0.5264887298202863,0.25121298226175476,-0.00022948671140016566,-0.8815490931543599,-0.889329384312076,6650.0,5750.0,-4.560188200805432,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/candle_extended/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_short/xgboost/candle_extended/btc/trading_log.csv
BTC,XGBoost,ML,candle_extended,candle,extended,long_short,long_short,no_cost,0.6500000000000001,0.6400000000000001,True,-0.008845007390109308,0.5316248109073044,0.19709355104412551,-3.9627835753155475e-05,4875,0.3709824689554419,0.0073966723879348465,0.5264887298202863,0.25121298226175476,5.255601223134296e-05,0.21507915533471467,-0.3456089332721315,6650.0,5750.0,0.6136311042975393,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/candle_extended/btc"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_short/xgboost/candle_extended/btc/trading_log.csv
ETH,XGBoost,ML,ohlc_raw,ohlc,raw,long_only,long,with_cost,0.5,,True,-0.007070917236909868,0.4992740764639458,0.5661240168282422,-3.336583078445463e-05,4537,0.5660153396639883,-0.008722600084176729,0.5070375335120644,0.542780269058296,-4.9744886326358285e-05,-0.7070813005512112,-0.7498968297407169,4544.0,4544.0,-1.8736236614900523,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_raw/eth"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_only/xgboost/ohlc_raw/eth/trading_log.csv
ETH,XGBoost,ML,ohlc_raw,ohlc,raw,long_only,long,no_cost,0.5,,True,0.013945680456219476,0.4992740764639458,0.5661240168282422,9.474354169497753e-05,4537,0.5660153396639883,0.010877938248814818,0.5070375335120644,0.542780269058296,8.349908150205988e-05,0.43752467886529955,-0.42036821412988123,4544.0,4544.0,0.8559256256152221,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_raw/eth"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_only/xgboost/ohlc_raw/eth/trading_log.csv
ETH,XGBoost,ML,ohlc_raw,ohlc,raw,short_only,short,with_cost,,0.7300000000000002,True,-0.006277837248914123,0.5454545454545454,0.018619934282584884,-2.0503535784491843e-05,336,0.017074506939371806,0.0019580563734805725,0.5263852242744064,0.07430167597765364,3.708896517351032e-05,-0.17511132646205152,-0.31425562023301823,1159.0,1159.0,-0.8221669191208764,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_raw/eth"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/short_only/xgboost/ohlc_raw/eth/trading_log.csv
ETH,XGBoost,ML,ohlc_raw,ohlc,raw,short_only,short,no_cost,,0.7300000000000002,True,0.043941902925793225,0.5454545454545454,0.018619934282584884,0.0002939349668893051,336,0.017074506939371806,0.04547153785807248,0.5263852242744064,0.07430167597765364,0.0003048989915587344,0.23757681969042,-0.18742914455703652,1159.0,1159.0,1.0887602292414158,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_raw/eth"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/short_only/xgboost/ohlc_raw/eth/trading_log.csv
ETH,XGBoost,ML,ohlc_raw,ohlc,raw,long_short,long_short,with_cost,0.55,0.7300000000000002,True,-0.01575304432464516,0.5215318902939368,0.1903053957185978,-0.00011127826862099153,4476,0.38093498904309714,-0.01586882423027209,0.5150993803940662,0.23377424823174753,-0.00013766139128902063,-0.7985934692614826,-0.8404969631642206,5419.0,4925.0,-2.6682469427468125,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_raw/eth"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_short/xgboost/ohlc_raw/eth/trading_log.csv
ETH,XGBoost,ML,ohlc_raw,ohlc,raw,long_short,long_short,no_cost,0.55,0.7300000000000002,True,0.0124509829265441,0.5215318902939368,0.1903053957185978,8.998012064075343e-05,4476,0.38093498904309714,0.009660435245732455,0.5150993803940662,0.23377424823174753,8.153329205734369e-05,0.3424470637970858,-0.44162069131386406,5419.0,4925.0,0.7526729544621458,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_raw/eth"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_short/xgboost/ohlc_raw/eth/trading_log.csv
ETH,XGBoost,ML,candle_raw,candle,raw,long_only,long,with_cost,0.7400000000000002,,True,0.051737930786882505,0.5518072289156627,0.04188768977501372,0.0003396691358153679,704,0.03789262235208181,-0.03045253374508506,0.48370927318295737,0.06923766816143498,-0.0002236164803330382,-0.35227016761246865,-0.4354609410363526,1334.0,1334.0,-1.7407779609456333,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/candle_raw/eth"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_only/xgboost/candle_raw/eth/trading_log.csv
ETH,XGBoost,ML,candle_raw,candle,raw,long_only,long,no_cost,0.7400000000000002,,True,0.1064864415953682,0.5518072289156627,0.04188768977501372,0.0006365366056948861,704,0.03789262235208181,0.005570015999758179,0.48370927318295737,0.06923766816143498,6.892737931608448e-05,0.033255989152072285,-0.268084959778246,1334.0,1334.0,0.2328540059986172,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/candle_raw/eth"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_only/xgboost/candle_raw/eth/trading_log.csv
ETH,XGBoost,ML,candle_raw,candle,raw,short_only,short,with_cost,,0.7300000000000002,True,-0.029297719749231385,0.5268199233716475,0.050200803212851405,-0.00015642097636994518,958,0.04766252739225712,-0.039822016003745964,0.515527950310559,0.09273743016759776,-0.0002462050395706521,-0.4123378686644533,-0.4429686857810854,1585.0,1585.0,-2.5344035373294993,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/candle_raw/eth"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/short_only/xgboost/candle_raw/eth/trading_log.csv
ETH,XGBoost,ML,candle_raw,candle,raw,short_only,short,no_cost,,0.7300000000000002,True,0.02761801949575103,0.5268199233716475,0.050200803212851405,0.00016474760600553376,958,0.04766252739225712,0.004180824216977171,0.515527950310559,0.09273743016759776,4.1113801009057935e-05,0.023548629894294404,-0.16358308423680312,1585.0,1585.0,0.19606970514600272,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/candle_raw/eth"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/short_only/xgboost/candle_raw/eth/trading_log.csv
ETH,XGBoost,ML,candle_raw,candle,raw,long_short,long_short,with_cost,0.7400000000000002,0.7300000000000002,True,0.004854922340847939,0.5393135761436552,0.04604424649393256,4.723686413902487e-05,1619,0.08555514974433893,-0.0338032109141513,0.5001694528627758,0.08089786306586166,-0.0002633443033768794,-0.6181263632446898,-0.6622698749199021,2911.0,2771.0,-2.9633818125355136,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/candle_raw/eth"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_short/xgboost/candle_raw/eth/trading_log.csv
ETH,XGBoost,ML,candle_raw,candle,raw,long_short,long_short,no_cost,0.7400000000000002,0.7300000000000002,True,0.06956995196114946,0.5393135761436552,0.04604424649393256,0.0003737043134453215,1619,0.08555514974433893,0.004973033108204447,0.5001694528627758,0.08089786306586166,5.404206025948421e-05,0.058041621810138944,-0.33034333902973645,2911.0,2771.0,0.30580168514321077,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/candle_raw/eth"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_short/xgboost/candle_raw/eth/trading_log.csv
ETH,XGBoost,ML,ohlc_extended,ohlc,extended,long_only,long,with_cost,0.7100000000000002,,True,-0.0351494914158131,0.5377833753148614,0.07810499359795134,-0.00022213910533205742,1288,0.0724981738495252,0.0076260852608962156,0.5474452554744526,0.10762331838565023,0.00010122187006080613,-0.18023440011701852,-0.4674642808812218,1534.0,1534.0,-0.4920902213493972,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_extended/eth"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/long_only/xgboost/ohlc_extended/eth/trading_log.csv
ETH,XGBoost,ML,ohlc_extended,ohlc,extended,long_only,long,no_cost,0.7100000000000002,,True,0.006847623898513983,0.5377833753148614,0.07810499359795134,6.173998786693494e-05,1288,0.0724981738495252,0.04246988059496169,0.5474452554744526,0.10762331838565023,0.00034615800144766735,0.40237643823013514,-0.3148115896740573,1534.0,1534.0,1.1851392088404122,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_extended/eth"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/no_cost/long_only/xgboost/ohlc_extended/eth/trading_log.csv
ETH,XGBoost,ML,ohlc_extended,ohlc,extended,short_only,short,with_cost,,0.7100000000000002,True,-0.029433698962946425,0.5606936416184971,0.05312157721796276,-0.0001837106536249837,876,0.04738860482103725,-0.06583366398649429,0.5080071174377224,0.10633147113594041,-0.0005351725150835391,-0.6031303806347059,-0.6179707988757335,1714.0,1714.0,-3.81875725978028,"{""model_dir"": ""/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/models/xgboost/ohlc_extended/eth"", ""tree_device"": ""cpu""}",/Users/wuxuande/PycharmProjects/QF4211Project/2020-2024_regime_sandbox/data/trading_logs/with_cost/short_only/xgboost/ohlc_extended/eth/trading_log.csv
